instance,total_tokens_title,total_tokens_content,total_words_title,total_words_content,total_filtered_words_title,total_filtered_words_content,count_exclamations_title,proportion_exclamations_title,count_exclamations_content,proportion_exclamations_content,count_question_title,proportion_question_title,count_question_content,proportion_question_content,count_allcaps_title,proportion_allcaps_title,count_allcaps_content,proportion_allcaps_content,count_contractions_title,proportion_contractions_title,count_contractions_content,proportion_contractions_content,count_words_in_title_in_content,proportion_words_in_title_in_content,sentiment_title,starts_with_number_content,len_longest_word_content,starts_with_5W1H_content,starts_with_5W1H_title,truth_mean,truth_median,truth_mode,label
8575,18,1032,18,947,13,620,0,0,0,0,0,0,0,0,0,0,15,0.01583949313622,0,0,0,0,58,0.093548387096774,-0.1,0,15,0,0,0,0,0,0
8576,7,300,7,273,6,165,0,0,0,0,0,0,0,0,0,0,3,0.010989010989011,0,0,0,0,14,0.084848484848485,0,0,12,0,0,0,0,0,0
8577,12,353,12,325,8,188,0,0,0,0,0,0,0,0,0,0,3,0.009230769230769,0,0,0,0,13,0.069148936170213,0,0,17,0,0,1,1,1,1
8578,10,858,9,766,9,472,0,0,0,0,0,0,0,0,1,0.111111111111111,9,0.011749347258486,0,0,0,0,6,0.01271186440678,0,0,17,0,0,0.59999999998,0.6666666666,1,1
8579,9,260,9,232,7,164,0,0,0,0,0,0,0,0,1,0.111111111111111,18,0.077586206896552,0,0,0,0,12,0.073170731707317,0.5,0,14,0,0,0,0,0,0
8580,18,381,17,338,9,228,0,0,0,0,0,0,0,0,1,0.058823529411765,12,0.035502958579882,0,0,0,0,11,0.048245614035088,0,0,13,0,0,0.13333333332,0,0,0
8581,14,474,14,444,12,272,0,0,0,0,0,0,0,0,0,0,1,0.002252252252252,0,0,0,0,34,0.125,0.059259259259259,0,18,0,0,0,0,0,0
8582,31,417,26,371,14,238,1,0.032258064516129,0,0,0,0,0,0,2,0.076923076923077,3,0.008086253369272,0,0,2,0.005479452054795,31,0.130252100840336,0,0,19,0,0,0.06666666666,0,0,0
8583,10,773,10,682,8,402,0,0,0,0,0,0,1,0.001293661060802,0,0,13,0.019061583577713,0,0,2,0.002967359050445,27,0.067164179104478,0,0,14,0,0,0.06666666666,0,0,0
8584,10,405,8,357,7,214,0,0,0,0,0,0,2,0.004938271604938,1,0.125,5,0.014005602240896,0,0,1,0.002840909090909,6,0.02803738317757,-0.2,0,20,0,0,0,0,0,0
8585,11,94,10,87,9,50,0,0,0,0,0,0,0,0,0,0,1,0.011494252873563,0,0,0,0,1,0.02,0,0,11,0,0,0.26666666666,0,0,0
8586,6,154,6,138,5,95,0,0,0,0,0,0,0,0,0,0,2,0.014492753623188,0,0,2,0.014814814814815,13,0.136842105263158,0,0,11,0,0,0.46666666666,0.3333333333,0,0
8587,10,404,8,352,7,235,0,0,0,0,1,0.1,1,0.002475247524752,1,0.125,10,0.028409090909091,1,0.142857142857143,4,0.011695906432749,17,0.072340425531915,0,0,13,0,0,0.39999999998,0.3333333333,0,0
8588,15,991,14,903,10,561,0,0,0,0,0,0,1,0.001009081735621,1,0.071428571428572,4,0.004429678848284,0,0,9,0.01061320754717,23,0.040998217468806,-0.1875,0,14,0,0,0.13333333332,0,0,0
8589,11,247,11,226,9,147,0,0,0,0,0,0,2,0.008097165991903,0,0,2,0.008849557522124,0,0,1,0.004608294930876,24,0.163265306122449,0,0,16,0,0,0.33333333332,0.3333333333,0.3333333333,0
8590,19,357,17,323,14,214,0,0,0,0,0,0,0,0,0,0,15,0.046439628482972,0,0,0,0,28,0.130841121495327,0,0,16,0,0,1,1,1,1
8591,18,521,16,450,16,300,0,0,1,0.001919385796545,0,0,3,0.005758157389635,1,0.0625,12,0.026666666666667,0,0,1,0.002415458937198,5,0.016666666666667,0,0,29,0,0,0.06666666666,0,0,0
8592,9,1617,9,1474,8,878,0,0,0,0,0,0,1,0.000618429189858,0,0,6,0.004070556309362,0,0,0,0,53,0.060364464692483,0,0,21,0,0,0.66666666664,0.6666666666,1,1
8593,12,556,12,499,9,320,0,0,0,0,0,0,0,0,0,0,4,0.008016032064128,0,0,1,0.002136752136752,40,0.125,0,0,14,0,0,0.19999999998,0,0,0
8594,14,423,13,363,12,214,0,0,3,0.00709219858156,0,0,0,0,1,0.076923076923077,10,0.027548209366391,0,0,4,0.011363636363636,5,0.023364485981309,0.5,1,17,0,0,0.33333333332,0.3333333333,0.3333333333,0
8595,15,293,11,256,11,158,0,0,0,0,0,0,0,0,1,0.090909090909091,6,0.0234375,0,0,0,0,18,0.113924050632911,0.136363636363636,0,16,0,0,0.06666666666,0,0,0
8596,10,448,9,372,8,247,0,0,2,0.004464285714286,0,0,5,0.011160714285714,0,0,10,0.026881720430108,0,0,7,0.019662921348315,7,0.02834008097166,0.25,0,19,0,0,0.5333333333,0.6666666666,0.6666666666,1
8597,18,771,18,704,11,470,0,0,0,0,0,0,0,0,1,0.055555555555556,14,0.019886363636364,0,0,0,0,25,0.053191489361702,-0.2,0,17,0,0,0.3333333333,0.3333333333,0.3333333333,0
8598,17,398,17,355,12,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002832861189802,21,0.098130841121495,-0.633333333333333,0,14,0,0,0.13333333332,0,0,0
8599,12,263,12,246,12,139,0,0,0,0,0,0,0,0,1,0.083333333333333,2,0.008130081300813,0,0,0,0,1,0.007194244604317,0.275,0,15,0,0,0,0,0,0
8600,10,950,9,836,8,531,0,0,0,0,0,0,0,0,0,0,6,0.007177033492823,0,0,5,0.006053268765133,21,0.03954802259887,0,0,21,0,0,0.06666666666,0,0,0
8601,12,328,11,295,9,212,0,0,0,0,0,0,0,0,2,0.181818181818182,20,0.067796610169492,0,0,0,0,19,0.089622641509434,0,0,19,0,0,0,0,0,0
8602,11,295,11,261,6,177,0,0,0,0,0,0,0,0,1,0.090909090909091,5,0.019157088122605,0,0,1,0.003937007874016,5,0.028248587570622,0.6,0,13,0,0,0.59999999998,0.3333333333,0.3333333333,0
8603,13,233,13,217,9,132,0,0,0,0,0,0,0,0,0,0,2,0.009216589861751,0,0,0,0,17,0.128787878787879,0,0,14,0,0,0.26666666664,0,0,0
8604,11,177,9,164,8,108,0,0,0,0,1,0.090909090909091,0,0,0,0,0,0,0,0,0,0,12,0.111111111111111,0.357142857142857,0,12,0,0,0.19999999998,0,0,0
8605,10,542,10,485,10,297,0,0,0,0,0,0,0,0,0,0,4,0.008247422680412,0,0,2,0.004132231404959,14,0.047138047138047,0.1,0,18,0,0,0,0,0,0
8606,14,2376,14,2083,7,1432,0,0,4,0.001683501683502,0,0,13,0.00547138047138,0,0,40,0.019203072491599,0,0,20,0.009910802775025,57,0.039804469273743,0,0,25,0,0,0.33333333332,0,0,0
8607,9,1577,9,1411,5,796,0,0,1,0.000634115409004,0,0,4,0.002536461636018,1,0.111111111111111,57,0.040396881644224,0,0,0,0,72,0.090452261306533,0,0,16,0,0,0.19999999998,0.3333333333,0.3333333333,0
8608,10,369,10,331,8,203,0,0,0,0,0,0,0,0,0,0,5,0.015105740181269,0,0,0,0,12,0.059113300492611,-0.155555555555556,0,15,0,0,0.59999999996,0.6666666666,0.6666666666,1
8609,19,340,16,298,12,183,0,0,0,0,1,0.052631578947369,3,0.008823529411765,0,0,2,0.006711409395973,0,0,0,0,9,0.049180327868853,1,0,22,0,0,0.79999999998,1,1,1
8610,16,665,14,517,12,390,0,0,67,0.100751879699248,0,0,0,0,1,0.071428571428572,105,0.203094777562863,0,0,21,0.041257367387033,14,0.035897435897436,0.0625,0,14,0,0,0.59999999996,0.6666666666,0.6666666666,1
8611,14,552,12,504,11,299,1,0.071428571428572,0,0,0,0,0,0,0,0,12,0.023809523809524,0,0,0,0,24,0.080267558528428,0,0,15,0,0,0.06666666666,0,0,0
8612,8,74,7,67,6,41,0,0,0,0,0,0,0,0,1,0.142857142857143,0,0,0,0,0,0,2,0.048780487804878,0.136363636363636,0,13,0,0,0.06666666666,0,0,0
8613,12,1155,12,1049,8,653,0,0,0,0,0,0,0,0,0,0,3,0.002859866539561,1,0.090909090909091,8,0.007744433688287,16,0.024502297090352,0.25,0,19,0,0,0.46666666664,0.3333333333,0.3333333333,0
8614,15,691,14,620,8,377,0,0,0,0,0,0,0,0,1,0.071428571428572,3,0.004838709677419,0,0,0,0,29,0.076923076923077,0.1,0,16,0,0,0.13333333332,0,0,0
8615,16,995,12,855,11,654,0,0,4,0.004020100502513,0,0,1,0.001005025125628,0,0,24,0.028070175438597,0,0,0,0,23,0.035168195718655,0.15,0,13,0,0,0.66666666664,0.6666666666,0.6666666666,1
8616,17,358,17,320,12,179,0,0,1,0.002793296089385,0,0,0,0,1,0.058823529411765,2,0.00625,0,0,0,0,8,0.044692737430168,0.25,0,14,0,0,0.13333333332,0,0,0
8617,6,12,5,11,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.068181818181818,0,9,0,0,0.46666666664,0.3333333333,0.3333333333,0
8618,13,462,11,415,10,272,0,0,0,0,0,0,0,0,0,0,9,0.021686746987952,0,0,0,0,25,0.091911764705882,0.375,0,14,0,0,0.46666666664,0.3333333333,0.3333333333,0
8619,7,1086,7,985,6,623,0,0,0,0,0,0,0,0,0,0,8,0.008121827411168,0,0,0,0,0,0,0,0,17,0,0,0.46666666666,0.3333333333,0,0
8620,12,612,12,542,8,307,0,0,0,0,0,0,0,0,0,0,16,0.029520295202952,0,0,2,0.003724394785847,26,0.084690553745928,-0.1,0,19,0,0,0,0,0,0
8621,14,98,14,86,10,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.07843137254902,0.5,0,13,0,0,0.19999999998,0.3333333333,0.3333333333,0
8622,7,749,7,672,5,407,0,0,0,0,0,0,0,0,1,0.142857142857143,14,0.020833333333333,0,0,5,0.007575757575758,4,0.00982800982801,0,0,15,0,0,0.39999999998,0.3333333333,0,0
8623,9,66,8,62,7,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.190476190476191,0.25,0,10,0,0,0,0,0,0
8624,28,212,27,200,16,117,1,0.035714285714286,0,0,0,0,0,0,1,0.037037037037037,0,0,0,0,0,0,19,0.162393162393162,0.318181818181818,0,10,0,0,0.59999999996,0.6666666666,0.6666666666,1
8625,7,980,7,882,5,577,0,0,0,0,0,0,0,0,1,0.142857142857143,9,0.010204081632653,0,0,1,0.001169590643275,32,0.055459272097054,0,0,20,0,0,0,0,0,0
8626,14,375,12,309,10,206,0,0,11,0.029333333333333,0,0,0,0,0,0,33,0.106796116504854,0,0,5,0.016447368421053,16,0.077669902912621,0.75,0,16,0,0,0.3333333333,0.3333333333,0,0
8627,7,16822,7,15077,4,10171,0,0,54,0.00321008203543,0,0,152,0.009035786470099,0,0,1078,0.071499635205943,0,0,2,0.000146616816949,38,0.003736112476649,0,0,21,0,0,0.3333333333,0.3333333333,0,0
8628,9,1374,9,1252,7,771,0,0,0,0,0,0,1,0.000727802037846,0,0,16,0.012779552715655,0,0,0,0,19,0.024643320363165,-0.15,0,13,0,0,0.06666666666,0,0,0
8629,12,325,12,290,8,177,0,0,0,0,0,0,0,0,0,0,7,0.024137931034483,0,0,4,0.014035087719298,18,0.101694915254237,0,0,14,0,0,0,0,0,0
8630,18,275,17,236,16,162,0,0,2,0.007272727272727,0,0,3,0.010909090909091,2,0.117647058823529,21,0.088983050847458,0,0,0,0,43,0.265432098765432,0.6,0,12,0,0,0.06666666666,0,0,0
8631,15,435,15,390,8,218,0,0,0,0,0,0,2,0.004597701149425,1,0.066666666666667,11,0.028205128205128,0,0,2,0.005181347150259,32,0.146788990825688,0.4,0,14,0,0,0.59999999998,0.6666666666,1,1
8632,13,1952,13,1707,11,1137,0,0,1,0.000512295081967,0,0,0,0,0,0,28,0.016403046280024,0,0,0,0,41,0.036059806508355,0.3,0,43,0,0,0.39999999998,0.3333333333,0,0
8633,14,640,13,556,12,360,0,0,2,0.003125,0,0,6,0.009375,1,0.076923076923077,16,0.028776978417266,0,0,3,0.005494505494506,21,0.058333333333333,0,0,16,0,0,0,0,0,0
8634,7,222,7,192,7,127,0,0,0,0,0,0,0,0,0,0,2,0.010416666666667,0,0,1,0.005434782608696,8,0.062992125984252,0.25,0,13,0,0,0.06666666666,0,0,0
8635,11,605,10,548,10,333,0,0,0,0,0,0,0,0,0,0,12,0.021897810218978,0,0,0,0,27,0.081081081081081,0,0,15,0,0,0,0,0,0
8636,13,384,11,340,10,219,0,0,0,0,0,0,0,0,0,0,2,0.005882352941176,0,0,2,0.005988023952096,17,0.077625570776256,-0.1,0,15,0,0,0,0,0,0
8637,9,309,9,281,8,190,0,0,0,0,0,0,0,0,1,0.111111111111111,17,0.060498220640569,0,0,0,0,6,0.031578947368421,0.5,0,16,0,0,0.8,1,1,1
8638,14,708,10,572,7,369,0,0,0,0,0,0,0,0,0,0,13,0.022727272727273,0,0,3,0.005376344086022,32,0.086720867208672,0,0,15,0,0,0,0,0,0
8639,18,801,17,731,13,433,0,0,0,0,0,0,0,0,0,0,11,0.015047879616963,0,0,0,0,34,0.078521939953811,-0.538333333333333,0,13,0,0,0.06666666666,0,0,0
8640,10,978,10,891,8,503,0,0,0,0,0,0,0,0,0,0,3,0.003367003367003,0,0,0,0,6,0.011928429423459,0,0,16,0,0,0.46666666664,0.3333333333,0.3333333333,0
8641,9,605,9,547,8,340,0,0,0,0,0,0,2,0.003305785123967,0,0,7,0.012797074954296,0,0,0,0,48,0.141176470588235,0,0,13,0,0,0.46666666664,0.3333333333,0.3333333333,0
8642,9,237,9,214,8,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.074074074074074,-0.2,0,12,0,0,0,0,0,0
8643,22,505,21,448,14,287,0,0,1,0.001980198019802,0,0,1,0.001980198019802,0,0,11,0.024553571428572,2,0.105263157894737,0,0,48,0.167247386759582,-0.1,0,13,0,0,0.06666666666,0,0,0
8644,7,1135,7,1035,7,643,0,0,1,0.000881057268722,0,0,0,0,0,0,13,0.01256038647343,0,0,0,0,0,0,-0.7,0,17,0,0,0.46666666666,0.3333333333,0,0
8645,12,577,12,519,9,299,0,0,1,0.001733102253033,0,0,1,0.001733102253033,0,0,3,0.005780346820809,0,0,1,0.00210970464135,21,0.070234113712375,0.35,0,12,0,0,0.26666666664,0.3333333333,0.3333333333,0
8646,9,238,8,211,7,133,0,0,0,0,0,0,0,0,0,0,3,0.014218009478673,0,0,0,0,6,0.045112781954887,1,0,15,0,0,0,0,0,0
8647,7,189,7,166,6,114,0,0,0,0,0,0,0,0,0,0,3,0.018072289156627,0,0,0,0,9,0.078947368421053,-0.056818181818182,0,11,0,0,0.06666666666,0,0,0
8648,9,206,9,185,8,115,0,0,0,0,0,0,0,0,1,0.111111111111111,4,0.021621621621622,0,0,0,0,15,0.130434782608696,0,0,11,0,0,0.06666666666,0,0,0
8649,10,743,10,674,10,446,0,0,0,0,0,0,0,0,0,0,8,0.011869436201781,0,0,0,0,7,0.015695067264574,0.025,0,14,0,0,0,0,0,0
8650,16,482,16,426,14,272,0,0,2,0.004149377593361,0,0,1,0.002074688796681,0,0,11,0.025821596244132,0,0,6,0.014457831325301,25,0.091911764705882,0,0,17,0,0,0.5333333333,0.6666666666,0.6666666666,1
8651,19,1031,18,958,13,602,0,0,0,0,0,0,0,0,0,0,10,0.010438413361169,0,0,0,0,52,0.086378737541528,0.15,0,16,0,0,0.33333333332,0.3333333333,0.3333333333,0
8652,12,331,12,231,9,203,0,0,0,0,0,0,0,0,0,0,2,0.008658008658009,0,0,0,0,16,0.078817733990148,0.25,0,12,0,0,0.46666666664,0.3333333333,0.3333333333,0
8653,15,881,13,814,12,498,0,0,0,0,0,0,0,0,0,0,15,0.018427518427519,0,0,0,0,25,0.050200803212851,0.2,0,29,0,0,0,0,0,0
8654,8,896,8,799,7,513,0,0,0,0,0,0,0,0,0,0,6,0.007509386733417,0,0,0,0,6,0.011695906432749,0,0,29,0,0,0.33333333332,0,0,0
8655,13,1385,13,1225,10,727,0,0,1,0.00072202166065,0,0,0,0,0,0,19,0.015510204081633,0,0,0,0,80,0.110041265474553,0.333333333333333,0,14,0,1,0.59999999996,0.6666666666,0.6666666666,1
8656,11,701,11,631,10,387,0,0,0,0,0,0,0,0,0,0,1,0.001584786053883,0,0,2,0.003236245954693,19,0.049095607235142,0,0,15,0,0,0,0,0,0
8657,12,450,12,397,12,251,0,0,0,0,0,0,0,0,1,0.083333333333333,14,0.035264483627204,0,0,0,0,24,0.095617529880478,0.136363636363636,0,23,0,1,0.4,0,0,0
8658,11,1517,9,1358,5,854,0,0,0,0,1,0.090909090909091,1,0.000659195781147,1,0.111111111111111,47,0.034609720176731,0,0,0,0,72,0.084309133489461,0.75,0,20,0,0,0.86666666666,1,1,1
8659,21,1012,18,859,16,530,0,0,0,0,0,0,0,0,1,0.055555555555556,41,0.047729918509895,0,0,16,0.019323671497585,55,0.10377358490566,-0.6,0,17,0,0,0.13333333332,0,0,0
8660,13,427,12,388,10,240,0,0,0,0,0,0,0,0,1,0.083333333333333,16,0.041237113402062,0,0,0,0,18,0.075,-0.8,0,19,0,0,0,0,0,0
8661,12,327,11,290,9,197,0,0,0,0,0,0,0,0,1,0.090909090909091,12,0.041379310344828,0,0,0,0,16,0.081218274111675,0.8,0,16,0,0,0,0,0,0
8662,13,94,12,80,11,59,0,0,0,0,0,0,0,0,0,0,1,0.0125,0,0,0,0,9,0.152542372881356,0,0,17,0,0,0,0,0,0
8663,12,862,12,751,12,459,0,0,0,0,0,0,0,0,1,0.083333333333333,14,0.018641810918775,0,0,3,0.004043126684636,8,0.017429193899782,0.5,0,14,0,0,0.06666666666,0,0,0
8664,10,1779,8,1588,7,826,0,0,0,0,1,0.1,10,0.005621135469365,0,0,47,0.029596977329975,0,0,0,0,12,0.01452784503632,0,0,15,0,0,0.13333333332,0,0,0
8665,13,235,13,211,10,149,0,0,0,0,0,0,0,0,1,0.076923076923077,15,0.071090047393365,0,0,0,0,12,0.080536912751678,0,0,16,0,0,0.33333333332,0.3333333333,0.3333333333,0
8666,10,165,10,147,10,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.068627450980392,0,0,15,0,0,0.26666666666,0,0,0
8667,21,568,20,520,12,330,0,0,0,0,0,0,0,0,2,0.1,22,0.042307692307692,0,0,0,0,29,0.087878787878788,0.059090909090909,0,13,0,0,0.26666666666,0,0,0
8668,9,71,9,60,6,45,0,0,0,0,0,0,0,0,0,0,4,0.066666666666667,0,0,0,0,0,0,0.6,0,13,0,0,0.59999999996,0.6666666666,0.6666666666,1
8669,20,708,19,639,14,405,0,0,2,0.002824858757062,0,0,0,0,1,0.052631578947369,23,0.035993740219092,0,0,0,0,45,0.111111111111111,0,0,20,0,0,0.66666666666,1,1,1
8670,6,644,6,579,5,445,0,0,3,0.004658385093168,0,0,2,0.003105590062112,0,0,5,0.008635578583765,0,0,0,0,4,0.008988764044944,0,0,14,0,0,0.06666666666,0,0,0
8671,8,207,8,173,8,119,0,0,0,0,0,0,1,0.004830917874396,0,0,1,0.005780346820809,0,0,0,0,1,0.008403361344538,0,0,11,0,0,0.39999999998,0.3333333333,0,0
8672,13,472,12,427,12,255,0,0,0,0,0,0,0,0,1,0.083333333333333,9,0.021077283372365,0,0,0,0,22,0.086274509803922,0.136363636363636,0,18,0,0,0.13333333332,0,0,0
8673,11,237,11,209,10,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004854368932039,9,0.067669172932331,-0.166666666666667,0,15,0,0,0.66666666664,0.6666666666,1,1
8674,17,438,15,375,11,244,0,0,0,0,0,0,0,0,0,0,7,0.018666666666667,0,0,8,0.022160664819945,24,0.098360655737705,0,0,15,0,0,0.06666666666,0,0,0
8675,14,483,13,387,11,286,0,0,0,0,0,0,0,0,0,0,7,0.018087855297158,0,0,0,0,37,0.129370629370629,0,0,17,0,0,0,0,0,0
8676,9,77,8,71,7,50,0,0,0,0,0,0,0,0,1,0.125,1,0.014084507042254,0,0,0,0,1,0.02,0,0,12,1,0,0.19999999998,0,0,0
8677,8,791,8,693,6,436,0,0,0,0,0,0,0,0,0,0,10,0.014430014430015,0,0,1,0.001453488372093,26,0.059633027522936,0,0,15,0,0,0.13333333332,0,0,0
8678,29,519,28,471,17,284,0,0,1,0.001926782273603,0,0,0,0,0,0,2,0.004246284501062,0,0,1,0.002145922746781,36,0.126760563380282,-0.25,0,15,0,0,0.06666666666,0,0,0
8679,18,200,17,179,16,96,1,0.055555555555556,2,0.01,0,0,0,0,2,0.117647058823529,1,0.005586592178771,0,0,3,0.01685393258427,3,0.03125,0,0,15,0,0,1,1,1,1
8680,14,428,13,383,11,233,0,0,0,0,0,0,0,0,1,0.076923076923077,4,0.010443864229765,0,0,0,0,36,0.15450643776824,0.136363636363636,0,20,0,0,0.46666666664,0.6666666666,0.6666666666,1
8681,9,460,8,405,8,260,0,0,2,0.004347826086957,0,0,0,0,0,0,1,0.002469135802469,0,0,0,0,5,0.019230769230769,0,0,17,0,0,0.2,0,0,0
8682,15,573,13,516,11,313,0,0,0,0,0,0,0,0,0,0,12,0.023255813953488,0,0,0,0,10,0.031948881789137,-0.066666666666667,0,14,0,0,0.53333333332,0.6666666666,1,1
8683,12,311,11,284,9,180,0,0,0,0,0,0,0,0,0,0,3,0.01056338028169,0,0,4,0.014492753623188,25,0.138888888888889,0.6,0,24,0,0,0,0,0,0
8684,16,611,15,538,15,386,0,0,1,0.001636661211129,0,0,0,0,2,0.133333333333333,15,0.027881040892193,0,0,1,0.001926782273603,23,0.059585492227979,0.291666666666667,0,17,0,1,0.66666666666,1,1,1
8685,11,1046,11,937,7,619,0,0,1,0.000956022944551,0,0,0,0,1,0.090909090909091,15,0.016008537886873,0,0,3,0.003325942350333,38,0.061389337641357,0,0,19,0,0,0.46666666664,0.3333333333,0.3333333333,0
8686,12,1761,12,1536,9,903,0,0,2,0.001135718341851,0,0,12,0.006814310051107,0,0,62,0.040364583333333,0,0,38,0.025710419485792,62,0.068660022148394,0.255681818181818,0,15,0,0,0.39999999998,0.3333333333,0,0
8687,13,309,13,274,11,187,0,0,0,0,0,0,0,0,0,0,2,0.007299270072993,0,0,0,0,13,0.06951871657754,-0.21010101010101,0,17,0,0,0,0,0,0
8688,11,504,11,457,11,255,0,0,0,0,0,0,1,0.001984126984127,0,0,2,0.00437636761488,0,0,8,0.017817371937639,4,0.015686274509804,0,0,21,0,0,0.53333333332,0.6666666666,1,1
8689,16,305,15,273,15,154,0,0,0,0,0,0,1,0.00327868852459,0,0,9,0.032967032967033,0,0,2,0.007462686567164,19,0.123376623376623,0.5,0,13,1,0,0.26666666664,0.3333333333,0.3333333333,0
8690,16,644,14,565,11,327,0,0,0,0,0,0,0,0,0,0,10,0.017699115044248,0,0,3,0.005338078291815,23,0.070336391437309,0,0,12,0,0,0,0,0,0
8691,10,104,10,92,8,58,0,0,0,0,0,0,0,0,0,0,2,0.021739130434783,0,0,0,0,2,0.03448275862069,0,0,11,0,0,0.19999999998,0,0,0
8692,8,437,8,388,7,276,0,0,0,0,0,0,0,0,0,0,18,0.04639175257732,0,0,0,0,12,0.043478260869565,0,0,16,0,0,0.93333333332,1,1,1
8693,31,2503,29,2270,17,1390,0,0,0,0,1,0.032258064516129,3,0.001198561725929,0,0,20,0.008810572687225,1,0.03448275862069,0,0,105,0.075539568345324,-0.009090909090909,0,19,0,0,0.5333333333,0.6666666666,0.6666666666,1
8694,10,187,10,169,7,102,0,0,0,0,0,0,0,0,0,0,3,0.017751479289941,0,0,0,0,9,0.088235294117647,0.6,0,13,0,0,0,0,0,0
8695,7,363,7,322,7,220,0,0,0,0,0,0,0,0,1,0.142857142857143,5,0.015527950310559,0,0,0,0,22,0.1,0,0,13,0,0,0,0,0,0
8696,12,1687,11,1518,11,948,0,0,0,0,0,0,1,0.000592768227623,0,0,20,0.013175230566535,0,0,3,0.002006688963211,20,0.021097046413502,0,0,17,0,0,0,0,0,0
8697,8,532,8,479,8,299,0,0,0,0,0,0,0,0,0,0,4,0.008350730688935,0,0,0,0,34,0.11371237458194,0,0,16,0,1,0.93333333332,1,1,1
8698,11,708,10,627,7,388,0,0,0,0,0,0,0,0,0,0,4,0.006379585326954,0,0,12,0.019448946515397,33,0.085051546391753,0,0,14,0,0,0.13333333332,0,0,0
8699,10,679,10,605,10,358,0,0,0,0,0,0,2,0.002945508100147,0,0,12,0.019834710743802,0,0,0,0,18,0.050279329608939,0,0,15,0,0,0.06666666666,0,0,0
8700,11,96,10,88,9,55,0,0,0,0,0,0,0,0,0,0,3,0.034090909090909,0,0,0,0,1,0.018181818181818,0,0,18,0,0,0.39999999998,0.3333333333,0.3333333333,0
8701,7,5,6,4,6,4,0,0,0,0,0,0,1,0.2,1,0.166666666666667,0,0,0,0,0,0,0,0,0.136363636363636,0,8,0,0,0.39999999996,0.3333333333,0.3333333333,0
8702,15,926,15,837,12,492,0,0,0,0,0,0,0,0,0,0,16,0.019115890083632,0,0,0,0,25,0.050813008130081,0.125,0,16,0,0,0.19999999998,0,0,0
8703,12,449,11,404,8,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.017699115044248,0,0,17,0,0,0.3333333333,0.3333333333,0.3333333333,0
8704,15,303,13,247,12,162,0,0,0,0,0,0,2,0.006600660066007,1,0.076923076923077,14,0.05668016194332,0,0,2,0.008032128514056,10,0.061728395061728,0.033333333333333,0,15,0,0,0.19999999998,0,0,0
8705,17,427,12,367,8,223,0,0,2,0.004683840749415,0,0,2,0.004683840749415,1,0.083333333333333,8,0.021798365122616,0,0,5,0.013812154696133,15,0.067264573991031,-0.016666666666667,0,11,0,0,0.39999999998,0.3333333333,0,0
8706,19,346,19,309,14,199,0,0,0,0,0,0,0,0,0,0,7,0.022653721682848,0,0,0,0,14,0.07035175879397,0,0,14,0,0,0.06666666666,0,0,0
8707,12,201,11,177,10,112,0,0,1,0.004975124378109,0,0,2,0.009950248756219,0,0,7,0.03954802259887,0,0,0,0,15,0.133928571428571,0,0,11,0,0,1,1,1,1
8708,13,1249,12,1112,8,618,0,0,0,0,1,0.076923076923077,6,0.00480384307446,0,0,6,0.005395683453237,0,0,0,0,33,0.053398058252427,0,0,14,0,1,0.53333333332,0.3333333333,0.3333333333,0
8709,11,635,10,561,7,376,0,0,0,0,0,0,2,0.003149606299213,0,0,7,0.012477718360071,0,0,0,0,16,0.042553191489362,0,0,14,0,0,0,0,0,0
8710,12,471,12,439,12,277,0,0,0,0,0,0,0,0,0,0,11,0.025056947608201,0,0,0,0,5,0.018050541516246,0.119047619047619,0,15,0,0,0.13333333332,0,0,0
8711,13,3405,13,3057,13,1745,0,0,1,0.000293685756241,0,0,7,0.002055800293686,0,0,226,0.073928688256461,0,0,0,0,15,0.008595988538682,0,0,15,0,0,0.53333333332,0.6666666666,1,1
8712,13,418,10,382,8,234,0,0,0,0,0,0,0,0,0,0,2,0.005235602094241,0,0,0,0,13,0.055555555555556,0,0,18,0,0,0,0,0,0
8713,5,294,5,269,4,187,0,0,0,0,0,0,0,0,1,0.2,19,0.070631970260223,0,0,0,0,12,0.064171122994653,0,0,16,0,0,0.46666666664,0.6666666666,0.6666666666,1
8714,8,942,8,862,7,510,0,0,0,0,0,0,1,0.001061571125265,0,0,7,0.008120649651972,0,0,0,0,1,0.001960784313725,0.2,0,18,0,0,0.66666666664,0.6666666666,0.6666666666,1
8715,12,614,12,567,9,385,0,0,0,0,0,0,0,0,0,0,7,0.012345679012346,0,0,0,0,36,0.093506493506494,0.28125,0,15,0,0,0.19999999998,0.3333333333,0.3333333333,0
8716,7,471,7,420,7,281,0,0,0,0,0,0,0,0,0,0,3,0.007142857142857,0,0,5,0.012135922330097,5,0.01779359430605,-0.3,0,17,0,0,0.33333333332,0.3333333333,0.3333333333,0
